,data_type,file_name,label
0,img,IMG_4347.JPG,9
1,img,IMG_5876.JPG,9
2,img,IMG_5745.JPG,9
3,img,IMG_1311.JPG,9
4,img,IMG_5202.JPG,9
5,img,IMG_4128.JPG,9
6,img,IMG_4673.JPG,9
7,img,IMG_4180.JPG,9
8,img,IMG_5359.JPG,9
9,img,IMG_5233.JPG,9
10,img,IMG_4098.JPG,9
11,img,IMG_5765.JPG,9
12,img,IMG_1127.JPG,9
13,img,IMG_4744.JPG,9
14,img,IMG_4485.JPG,9
15,img,IMG_5644.JPG,9
16,img,IMG_5937.JPG,9
17,img,IMG_4764.JPG,9
18,img,IMG_4825.JPG,9
19,img,IMG_5421.JPG,9
20,img,IMG_4325.JPG,8
21,img,IMG_1197.JPG,8
22,img,IMG_5895.JPG,8
23,img,IMG_4378.JPG,8
24,img,IMG_4057.JPG,8
25,img,IMG_5221.JPG,8
26,img,IMG_5464.JPG,8
27,img,IMG_5306.JPG,8
28,img,IMG_5358.JPG,8
29,img,IMG_4077.JPG,8
30,img,IMG_5368.JPG,8
31,img,IMG_5515.JPG,8
32,img,IMG_5181.JPG,8
33,img,IMG_5410.JPG,8
34,img,IMG_4814.JPG,8
35,img,IMG_1268.JPG,8
36,img,IMG_4904.JPG,8
37,img,IMG_5454.JPG,8
38,img,IMG_4914.JPG,8
39,img,IMG_4583.JPG,8
40,img,IMG_4345.JPG,7
41,img,IMG_4443.JPG,7
42,img,IMG_4066.JPG,7
43,img,IMG_4398.JPG,7
44,img,IMG_5773.JPG,7
45,img,IMG_4601.JPG,7
46,img,IMG_4833.JPG,7
47,img,IMG_4903.JPG,7
48,img,IMG_5252.JPG,7
49,img,IMG_4355.JPG,7
50,img,IMG_4156.JPG,7
51,img,IMG_5894.JPG,7
52,img,IMG_5823.JPG,7
53,img,IMG_5129.JPG,7
54,img,IMG_4631.JPG,7
55,img,IMG_4335.JPG,7
56,img,IMG_5662.JPG,7
57,img,IMG_4473.JPG,7
58,img,IMG_5915.JPG,7
59,img,IMG_5642.JPG,7
60,img,IMG_4376.JPG,6
61,img,IMG_4135.JPG,6
62,img,IMG_4292.JPG,6
63,img,IMG_5418.JPG,6
64,img,IMG_5376.JPG,6
65,img,IMG_4045.JPG,6
66,img,IMG_4085.JPG,6
67,img,IMG_4482.JPG,6
68,img,IMG_1185.JPG,6
69,img,IMG_4832.JPG,6
70,img,IMG_5503.JPG,6
71,img,IMG_4539.JPG,6
72,img,IMG_4075.JPG,6
73,img,IMG_1124.JPG,6
74,img,IMG_1286.JPG,6
75,img,IMG_1328.JPG,6
76,img,IMG_4932.JPG,6
77,img,IMG_4095.JPG,6
78,img,IMG_4397.JPG,6
79,img,IMG_5893.JPG,6
80,img,IMG_4951.JPG,5
81,img,IMG_4639.JPG,5
82,img,IMG_4198.JPG,5
83,img,IMG_4911.JPG,5
84,img,IMG_4418.JPG,5
85,img,IMG_5609.JPG,5
86,img,IMG_4629.JPG,5
87,img,IMG_5461.JPG,5
88,img,IMG_1174.JPG,5
89,img,IMG_4871.JPG,5
90,img,IMG_4491.JPG,5
91,img,IMG_5375.JPG,5
92,img,IMG_5239.JPG,5
93,img,IMG_4699.JPG,5
94,img,IMG_4891.JPG,5
95,img,IMG_5892.JPG,5
96,img,IMG_5620.JPG,5
97,img,IMG_5522.JPG,5
98,img,IMG_4861.JPG,5
99,img,IMG_4104.JPG,5
100,img,IMG_4352.JPG,4
101,img,IMG_5001.JPG,4
102,img,IMG_5079.JPG,4
103,img,IMG_5450.JPG,4
104,img,IMG_4460.JPG,4
105,img,IMG_5954.JPG,4
106,img,IMG_1274.JPG,4
107,img,IMG_5292.JPG,4
108,img,IMG_5067.JPG,4
109,img,IMG_4578.JPG,4
110,img,IMG_5491.JPG,4
111,img,IMG_4558.JPG,4
112,img,IMG_5964.JPG,4
113,img,IMG_5057.JPG,4
114,img,IMG_4638.JPG,4
115,img,IMG_5115.JPG,4
116,img,IMG_1203.JPG,4
117,img,IMG_4840.JPG,4
118,img,IMG_5416.JPG,4
119,img,IMG_4332.JPG,4
120,img,IMG_1242.JPG,3
121,img,IMG_5206.JPG,3
122,img,IMG_4899.JPG,3
123,img,IMG_5479.JPG,3
124,img,IMG_4258.JPG,3
125,img,IMG_5403.JPG,3
126,img,IMG_4979.JPG,3
127,img,IMG_4309.JPG,3
128,img,IMG_4469.JPG,3
129,img,IMG_4216.JPG,3
130,img,IMG_1141.JPG,3
131,img,IMG_4236.JPG,3
132,img,IMG_5890.JPG,3
133,img,IMG_4708.JPG,3
134,img,IMG_5020.JPG,3
135,img,IMG_5799.JPG,3
136,img,IMG_4489.JPG,3
137,img,IMG_4748.JPG,3
138,img,IMG_5010.JPG,3
139,img,IMG_4607.JPG,3
140,img,IMG_5236.JPG,2
141,img,IMG_4968.JPG,2
142,img,IMG_4556.JPG,2
143,img,IMG_4225.JPG,2
144,img,IMG_5215.JPG,2
145,img,IMG_4798.JPG,2
146,img,IMG_5539.JPG,2
147,img,IMG_4727.JPG,2
148,img,IMG_4498.JPG,2
149,img,IMG_4151.JPG,2
150,img,IMG_5185.JPG,2
151,img,IMG_4928.JPG,2
152,img,IMG_5330.JPG,2
153,img,IMG_5113.JPG,2
154,img,IMG_5677.JPG,2
155,img,IMG_1251.JPG,2
156,img,IMG_4695.JPG,2
157,img,IMG_5728.JPG,2
158,img,IMG_5352.JPG,2
159,img,IMG_5424.JPG,2
160,img,IMG_5508.JPG,1
161,img,IMG_4160.JPG,1
162,img,IMG_4937.JPG,1
163,img,IMG_5888.JPG,1
164,img,IMG_5686.JPG,1
165,img,IMG_4575.JPG,1
166,img,IMG_5706.JPG,1
167,img,IMG_4534.JPG,1
168,img,IMG_4947.JPG,1
169,img,IMG_4287.JPG,1
170,img,IMG_1220.JPG,1
171,img,IMG_5573.JPG,1
172,img,IMG_5043.JPG,1
173,img,IMG_4907.JPG,1
174,img,IMG_1149.JPG,1
175,img,IMG_4555.JPG,1
176,img,IMG_5340.JPG,1
177,img,IMG_1190.JPG,1
178,img,IMG_5838.JPG,1
179,img,IMG_4392.JPG,1
180,img,IMG_5456.JPG,0
181,img,IMG_5645.JPG,0
182,img,IMG_4348.JPG,0
183,img,IMG_5266.JPG,0
184,img,IMG_4986.JPG,0
185,img,IMG_5756.JPG,0
186,img,IMG_4866.JPG,0
187,img,IMG_1158.JPG,0
188,img,IMG_4634.JPG,0
189,img,IMG_1270.JPG,0
190,img,IMG_1301.JPG,0
191,img,IMG_5422.JPG,0
192,img,IMG_5675.JPG,0
