,data_type,image_file_name,audio_file_name,speaker,label
0,combined-audio-image,IMG_5120.JPG,9_jackson_28.wav,jackson,9
1,combined-audio-image,IMG_4357.JPG,9_nicolas_30.wav,nicolas,9
2,combined-audio-image,IMG_4975.JPG,9_theo_5.wav,theo,9
3,combined-audio-image,IMG_5601.JPG,9_nicolas_32.wav,nicolas,9
4,combined-audio-image,IMG_5296.JPG,9_nicolas_21.wav,nicolas,9
5,combined-audio-image,IMG_5795.JPG,9_yweweler_24.wav,yweweler,9
6,combined-audio-image,IMG_5455.JPG,9_nicolas_44.wav,nicolas,9
7,combined-audio-image,IMG_4242.JPG,9_theo_46.wav,theo,9
8,combined-audio-image,IMG_5016.JPG,9_jackson_27.wav,jackson,9
9,combined-audio-image,IMG_5949.JPG,9_yweweler_49.wav,yweweler,9
10,combined-audio-image,IMG_4158.JPG,9_theo_48.wav,theo,9
11,combined-audio-image,IMG_5141.JPG,9_theo_7.wav,theo,9
12,combined-audio-image,IMG_4563.JPG,9_theo_4.wav,theo,9
13,combined-audio-image,IMG_4379.JPG,9_yweweler_42.wav,yweweler,9
14,combined-audio-image,IMG_5084.JPG,9_jackson_9.wav,jackson,9
15,combined-audio-image,IMG_5073.JPG,9_yweweler_13.wav,yweweler,9
16,combined-audio-image,IMG_4515.JPG,9_jackson_43.wav,jackson,9
17,combined-audio-image,IMG_4855.JPG,9_nicolas_33.wav,nicolas,9
18,combined-audio-image,IMG_5927.JPG,9_jackson_39.wav,jackson,9
19,combined-audio-image,IMG_4212.JPG,9_yweweler_30.wav,yweweler,9
20,combined-audio-image,IMG_4974.JPG,8_jackson_47.wav,jackson,8
21,combined-audio-image,IMG_4944.JPG,8_theo_37.wav,theo,8
22,combined-audio-image,IMG_5885.JPG,8_nicolas_49.wav,nicolas,8
23,combined-audio-image,IMG_5936.JPG,8_theo_28.wav,theo,8
24,combined-audio-image,IMG_5560.JPG,8_theo_40.wav,theo,8
25,combined-audio-image,IMG_5570.JPG,8_yweweler_11.wav,yweweler,8
26,combined-audio-image,IMG_4824.JPG,8_yweweler_22.wav,yweweler,8
27,combined-audio-image,IMG_5039.JPG,8_yweweler_24.wav,yweweler,8
28,combined-audio-image,IMG_1136.JPG,8_nicolas_9.wav,nicolas,8
29,combined-audio-image,IMG_5814.JPG,8_nicolas_48.wav,nicolas,8
30,combined-audio-image,IMG_5025.JPG,8_jackson_41.wav,jackson,8
31,combined-audio-image,IMG_5774.JPG,8_jackson_6.wav,jackson,8
32,combined-audio-image,IMG_4221.JPG,8_jackson_26.wav,jackson,8
33,combined-audio-image,IMG_5264.JPG,8_theo_43.wav,theo,8
34,combined-audio-image,IMG_4421.JPG,8_yweweler_36.wav,yweweler,8
35,combined-audio-image,IMG_4934.JPG,8_yweweler_13.wav,yweweler,8
36,combined-audio-image,IMG_1330.JPG,8_nicolas_25.wav,nicolas,8
37,combined-audio-image,IMG_5734.JPG,8_theo_21.wav,theo,8
38,combined-audio-image,IMG_1166.JPG,8_nicolas_5.wav,nicolas,8
39,combined-audio-image,IMG_5201.JPG,8_jackson_18.wav,jackson,8
40,combined-audio-image,IMG_5534.JPG,7_theo_24.wav,theo,7
