,data_type,file_name,label
0,img,IMG_4855.JPG,9
1,img,IMG_5795.JPG,9
2,img,IMG_5120.JPG,9
3,img,IMG_5084.JPG,9
4,img,IMG_4563.JPG,9
5,img,IMG_4242.JPG,9
6,img,IMG_5073.JPG,9
7,img,IMG_4515.JPG,9
8,img,IMG_5949.JPG,9
9,img,IMG_5141.JPG,9
10,img,IMG_5455.JPG,9
11,img,IMG_4379.JPG,9
12,img,IMG_4212.JPG,9
13,img,IMG_5296.JPG,9
14,img,IMG_5016.JPG,9
15,img,IMG_5927.JPG,9
16,img,IMG_5601.JPG,9
17,img,IMG_4357.JPG,9
18,img,IMG_4158.JPG,9
19,img,IMG_4975.JPG,9
20,img,IMG_5936.JPG,8
21,img,IMG_5774.JPG,8
22,img,IMG_1330.JPG,8
23,img,IMG_5560.JPG,8
24,img,IMG_5570.JPG,8
25,img,IMG_1166.JPG,8
26,img,IMG_4974.JPG,8
27,img,IMG_4421.JPG,8
28,img,IMG_4824.JPG,8
29,img,IMG_5885.JPG,8
30,img,IMG_4944.JPG,8
31,img,IMG_5039.JPG,8
32,img,IMG_4934.JPG,8
33,img,IMG_1136.JPG,8
34,img,IMG_4221.JPG,8
35,img,IMG_5264.JPG,8
36,img,IMG_5201.JPG,8
37,img,IMG_5025.JPG,8
38,img,IMG_5814.JPG,8
39,img,IMG_5734.JPG,8
40,img,IMG_4712.JPG,7
41,img,IMG_5190.JPG,7
42,img,IMG_4732.JPG,7
43,img,IMG_5367.JPG,7
44,img,IMG_4283.JPG,7
45,img,IMG_4561.JPG,7
46,img,IMG_5397.JPG,7
47,img,IMG_5599.JPG,7
48,img,IMG_4076.JPG,7
49,img,IMG_1176.JPG,7
50,img,IMG_4762.JPG,7
51,img,IMG_5149.JPG,7
52,img,IMG_4651.JPG,7
53,img,IMG_5336.JPG,7
54,img,IMG_5315.JPG,7
55,img,IMG_4540.JPG,7
56,img,IMG_5210.JPG,7
57,img,IMG_5743.JPG,7
58,img,IMG_5534.JPG,7
59,img,IMG_5463.JPG,7
60,img,IMG_4812.JPG,6
61,img,IMG_5997.JPG,6
62,img,IMG_4177.JPG,6
63,img,IMG_4387.JPG,6
64,img,IMG_5428.JPG,6
65,img,IMG_5251.JPG,6
66,img,IMG_1245.JPG,6
67,img,IMG_4982.JPG,6
68,img,IMG_1195.JPG,6
69,img,IMG_4229.JPG,6
70,img,IMG_4125.JPG,6
71,img,IMG_4580.JPG,6
72,img,IMG_4365.JPG,6
73,img,IMG_5782.JPG,6
74,img,IMG_4862.JPG,6
75,img,IMG_5533.JPG,6
76,img,IMG_5651.JPG,6
77,img,IMG_5671.JPG,6
78,img,IMG_1318.JPG,6
79,img,IMG_4680.JPG,6
80,img,IMG_5427.JPG,5
81,img,IMG_4228.JPG,5
82,img,IMG_5345.JPG,5
83,img,IMG_4589.JPG,5
84,img,IMG_5761.JPG,5
85,img,IMG_4569.JPG,5
86,img,IMG_1143.JPG,5
87,img,IMG_4134.JPG,5
88,img,IMG_5650.JPG,5
89,img,IMG_4679.JPG,5
90,img,IMG_4961.JPG,5
91,img,IMG_1244.JPG,5
92,img,IMG_1307.JPG,5
93,img,IMG_5996.JPG,5
94,img,IMG_1184.JPG,5
95,img,IMG_5323.JPG,5
96,img,IMG_4750.JPG,5
97,img,IMG_4471.JPG,5
98,img,IMG_5198.JPG,5
99,img,IMG_4124.JPG,5
100,img,IMG_4470.JPG,4
101,img,IMG_5105.JPG,4
102,img,IMG_4510.JPG,4
103,img,IMG_5354.JPG,4
104,img,IMG_5095.JPG,4
105,img,IMG_4780.JPG,4
106,img,IMG_5911.JPG,4
107,img,IMG_4310.JPG,4
108,img,IMG_5922.JPG,4
109,img,IMG_5841.JPG,4
110,img,IMG_5740.JPG,4
111,img,IMG_5480.JPG,4
112,img,IMG_4749.JPG,4
113,img,IMG_4363.JPG,4
114,img,IMG_4548.JPG,4
115,img,IMG_5249.JPG,4
116,img,IMG_4950.JPG,4
117,img,IMG_5608.JPG,4
118,img,IMG_5035.JPG,4
119,img,IMG_5384.JPG,4
120,img,IMG_5585.JPG,3
121,img,IMG_5638.JPG,3
122,img,IMG_4919.JPG,3
123,img,IMG_1151.JPG,3
124,img,IMG_4869.JPG,3
125,img,IMG_5910.JPG,3
126,img,IMG_4373.JPG,3
127,img,IMG_5678.JPG,3
128,img,IMG_5311.JPG,3
129,img,IMG_5449.JPG,3
130,img,IMG_5789.JPG,3
131,img,IMG_4909.JPG,3
132,img,IMG_4132.JPG,3
133,img,IMG_4226.JPG,3
134,img,IMG_5114.JPG,3
135,img,IMG_4829.JPG,3
136,img,IMG_5094.JPG,3
137,img,IMG_5779.JPG,3
138,img,IMG_5226.JPG,3
139,img,IMG_5739.JPG,3
140,img,IMG_4372.JPG,2
141,img,IMG_1303.JPG,2
142,img,IMG_5973.JPG,2
143,img,IMG_4888.JPG,2
144,img,IMG_1292.JPG,2
145,img,IMG_4195.JPG,2
146,img,IMG_1160.JPG,2
147,img,IMG_4215.JPG,2
148,img,IMG_4330.JPG,2
