,data_type,file_name,label
0,img,IMG_4326.JPG,9
1,img,IMG_5614.JPG,9
2,img,IMG_4845.JPG,9
3,img,IMG_5664.JPG,9
4,img,IMG_5805.JPG,9
5,img,IMG_5906.JPG,9
6,img,IMG_5465.JPG,9
7,img,IMG_4875.JPG,9
8,img,IMG_1248.JPG,9
9,img,IMG_5896.JPG,9
10,img,IMG_5536.JPG,9
11,img,IMG_4400.JPG,9
12,img,IMG_4683.JPG,9
13,img,IMG_1269.JPG,9
14,img,IMG_5990.JPG,9
15,img,IMG_4445.JPG,9
16,img,IMG_4305.JPG,9
17,img,IMG_4068.JPG,9
18,img,IMG_1228.JPG,9
19,img,IMG_4603.JPG,9
20,img,IMG_4356.JPG,8
21,img,IMG_4894.JPG,8
22,img,IMG_4672.JPG,8
23,img,IMG_5905.JPG,8
24,img,IMG_5683.JPG,8
25,img,IMG_4652.JPG,8
26,img,IMG_4494.JPG,8
27,img,IMG_5623.JPG,8
28,img,IMG_5865.JPG,8
29,img,IMG_5316.JPG,8
30,img,IMG_5999.JPG,8
31,img,IMG_4743.JPG,8
32,img,IMG_5525.JPG,8
33,img,IMG_4252.JPG,8
34,img,IMG_5295.JPG,8
35,img,IMG_5970.JPG,8
36,img,IMG_5119.JPG,8
37,img,IMG_4367.JPG,8
38,img,IMG_5643.JPG,8
39,img,IMG_5495.JPG,8
40,img,IMG_1309.JPG,7
41,img,IMG_1267.JPG,7
42,img,IMG_4136.JPG,7
43,img,IMG_1246.JPG,7
44,img,IMG_5589.JPG,7
45,img,IMG_4813.JPG,7
46,img,IMG_4096.JPG,7
47,img,IMG_1206.JPG,7
48,img,IMG_4883.JPG,7
49,img,IMG_4983.JPG,7
50,img,IMG_4752.JPG,7
51,img,IMG_4873.JPG,7
52,img,IMG_5579.JPG,7
53,img,IMG_5733.JPG,7
54,img,IMG_5294.JPG,7
55,img,IMG_1277.JPG,7
56,img,IMG_5170.JPG,7
57,img,IMG_4641.JPG,7
58,img,IMG_5357.JPG,7
59,img,IMG_1287.JPG,7
60,img,IMG_5742.JPG,6
61,img,IMG_4560.JPG,6
62,img,IMG_5641.JPG,6
63,img,IMG_5037.JPG,6
64,img,IMG_4650.JPG,6
65,img,IMG_5934.JPG,6
66,img,IMG_4452.JPG,6
67,img,IMG_5396.JPG,6
68,img,IMG_5822.JPG,6
69,img,IMG_5523.JPG,6
70,img,IMG_4972.JPG,6
71,img,IMG_4442.JPG,6
72,img,IMG_4219.JPG,6
73,img,IMG_4430.JPG,6
74,img,IMG_4334.JPG,6
75,img,IMG_4842.JPG,6
76,img,IMG_1297.JPG,6
77,img,IMG_5513.JPG,6
78,img,IMG_5128.JPG,6
79,img,IMG_4630.JPG,6
80,img,IMG_5405.JPG,5
81,img,IMG_4921.JPG,5
82,img,IMG_4901.JPG,5
83,img,IMG_4429.JPG,5
84,img,IMG_5002.JPG,5
85,img,IMG_1163.JPG,5
86,img,IMG_5218.JPG,5
87,img,IMG_4322.JPG,5
88,img,IMG_4084.JPG,5
89,img,IMG_5058.JPG,5
90,img,IMG_4511.JPG,5
91,img,IMG_5955.JPG,5
92,img,IMG_5965.JPG,5
93,img,IMG_1234.JPG,5
94,img,IMG_5261.JPG,5
95,img,IMG_4669.JPG,5
96,img,IMG_5557.JPG,5
97,img,IMG_5271.JPG,5
98,img,IMG_5781.JPG,5
99,img,IMG_4501.JPG,5
100,img,IMG_4207.JPG,4
101,img,IMG_5344.JPG,4
102,img,IMG_4970.JPG,4
103,img,IMG_4598.JPG,4
104,img,IMG_5260.JPG,4
105,img,IMG_4248.JPG,4
106,img,IMG_5830.JPG,4
107,img,IMG_4103.JPG,4
108,img,IMG_4374.JPG,4
109,img,IMG_4197.JPG,4
110,img,IMG_1162.JPG,4
111,img,IMG_4890.JPG,4
112,img,IMG_4608.JPG,4
113,img,IMG_4769.JPG,4
114,img,IMG_1264.JPG,4
115,img,IMG_5136.JPG,4
116,img,IMG_4175.JPG,4
117,img,IMG_4830.JPG,4
118,img,IMG_1223.JPG,4
119,img,IMG_5126.JPG,4
120,img,IMG_4949.JPG,3
121,img,IMG_4959.JPG,3
122,img,IMG_5974.JPG,3
123,img,IMG_5034.JPG,3
124,img,IMG_4779.JPG,3
125,img,IMG_5565.JPG,3
126,img,IMG_5135.JPG,3
127,img,IMG_1232.JPG,3
128,img,IMG_5300.JPG,3
129,img,IMG_5108.JPG,3
130,img,IMG_4289.JPG,3
131,img,IMG_1283.JPG,3
132,img,IMG_5860.JPG,3
133,img,IMG_4587.JPG,3
134,img,IMG_4427.JPG,3
135,img,IMG_4406.JPG,3
136,img,IMG_4509.JPG,3
137,img,IMG_5166.JPG,3
138,img,IMG_5258.JPG,3
139,img,IMG_5078.JPG,3
140,img,IMG_5758.JPG,2
141,img,IMG_4686.JPG,2
142,img,IMG_4676.JPG,2
143,img,IMG_4051.JPG,2
144,img,IMG_4988.JPG,2
145,img,IMG_4448.JPG,2
146,img,IMG_4061.JPG,2
147,img,IMG_4646.JPG,2
148,img,IMG_1262.JPG,2
149,img,IMG_4978.JPG,2
150,img,IMG_4161.JPG,2
151,img,IMG_4458.JPG,2
152,img,IMG_5225.JPG,2
153,img,IMG_5257.JPG,2
154,img,IMG_4383.JPG,2
155,img,IMG_4606.JPG,2
156,img,IMG_5519.JPG,2
157,img,IMG_5009.JPG,2
158,img,IMG_4288.JPG,2
159,img,IMG_4958.JPG,2
160,img,IMG_4424.JPG,1
161,img,IMG_4987.JPG,1
162,img,IMG_1230.JPG,1
163,img,IMG_4172.JPG,1
164,img,IMG_1313.JPG,1
165,img,IMG_5123.JPG,1
166,img,IMG_1240.JPG,1
167,img,IMG_4897.JPG,1
168,img,IMG_4787.JPG,1
169,img,IMG_4997.JPG,1
170,img,IMG_4675.JPG,1
171,img,IMG_5626.JPG,1
172,img,IMG_5477.JPG,1
173,img,IMG_5361.JPG,1
174,img,IMG_1323.JPG,1
175,img,IMG_5054.JPG,1
176,img,IMG_5447.JPG,1
177,img,IMG_5175.JPG,1
178,img,IMG_5878.JPG,1
179,img,IMG_1129.JPG,1
180,img,IMG_4391.JPG,0
181,img,IMG_1138.JPG,0
182,img,IMG_5517.JPG,0
183,img,IMG_4139.JPG,0
184,img,IMG_5665.JPG,0
185,img,IMG_4069.JPG,0
186,img,IMG_4338.JPG,0
187,img,IMG_5203.JPG,0
188,img,IMG_4413.JPG,0
189,img,IMG_5017.JPG,0
190,img,IMG_4327.JPG,0
191,img,IMG_4946.JPG,0
