,data_type,file_name,label
0,img,IMG_5307.JPG,9
1,img,IMG_5431.JPG,9
2,img,IMG_4088.JPG,9
3,img,IMG_1208.JPG,9
4,img,IMG_5222.JPG,9
5,img,IMG_4465.JPG,9
6,img,IMG_4995.JPG,9
7,img,IMG_5026.JPG,9
8,img,IMG_5591.JPG,9
9,img,IMG_4202.JPG,9
10,img,IMG_4724.JPG,9
11,img,IMG_4714.JPG,9
12,img,IMG_5485.JPG,9
13,img,IMG_5040.JPG,9
14,img,IMG_1321.JPG,9
15,img,IMG_5634.JPG,9
16,img,IMG_5285.JPG,9
17,img,IMG_1289.JPG,9
18,img,IMG_5846.JPG,9
19,img,IMG_1238.JPG,9
20,img,IMG_4753.JPG,8
21,img,IMG_5211.JPG,8
22,img,IMG_4304.JPG,8
23,img,IMG_4504.JPG,8
24,img,IMG_5663.JPG,8
25,img,IMG_5130.JPG,8
26,img,IMG_5845.JPG,8
27,img,IMG_5979.JPG,8
28,img,IMG_5653.JPG,8
29,img,IMG_5804.JPG,8
30,img,IMG_1237.JPG,8
31,img,IMG_5613.JPG,8
32,img,IMG_4454.JPG,8
33,img,IMG_4157.JPG,8
34,img,IMG_4087.JPG,8
35,img,IMG_1227.JPG,8
36,img,IMG_4411.JPG,8
37,img,IMG_5099.JPG,8
38,img,IMG_1288.JPG,8
39,img,IMG_5545.JPG,8
40,img,IMG_4621.JPG,7
41,img,IMG_5387.JPG,7
42,img,IMG_5988.JPG,7
43,img,IMG_5813.JPG,7
44,img,IMG_5347.JPG,7
45,img,IMG_5514.JPG,7
46,img,IMG_5874.JPG,7
47,img,IMG_5220.JPG,7
48,img,IMG_5763.JPG,7
49,img,IMG_5098.JPG,7
50,img,IMG_4551.JPG,7
51,img,IMG_5139.JPG,7
52,img,IMG_1196.JPG,7
53,img,IMG_5652.JPG,7
54,img,IMG_5844.JPG,7
55,img,IMG_5569.JPG,7
56,img,IMG_5947.JPG,7
57,img,IMG_1257.JPG,7
58,img,IMG_4742.JPG,7
59,img,IMG_5854.JPG,7
60,img,IMG_4902.JPG,6
61,img,IMG_4700.JPG,6
62,img,IMG_1144.JPG,6
63,img,IMG_4250.JPG,6
64,img,IMG_4419.JPG,6
65,img,IMG_1256.JPG,6
66,img,IMG_4261.JPG,6
67,img,IMG_5324.JPG,6
68,img,IMG_4492.JPG,6
69,img,IMG_4282.JPG,6
70,img,IMG_1164.JPG,6
71,img,IMG_5578.JPG,6
72,img,IMG_5924.JPG,6
73,img,IMG_5956.JPG,6
74,img,IMG_4354.JPG,6
75,img,IMG_4105.JPG,6
76,img,IMG_4055.JPG,6
77,img,IMG_5701.JPG,6
78,img,IMG_4792.JPG,6
79,img,IMG_5977.JPG,6
80,img,IMG_4144.JPG,5
81,img,IMG_5976.JPG,5
82,img,IMG_5791.JPG,5
83,img,IMG_4353.JPG,5
84,img,IMG_4114.JPG,5
85,img,IMG_5771.JPG,5
86,img,IMG_5355.JPG,5
87,img,IMG_4154.JPG,5
88,img,IMG_4408.JPG,5
89,img,IMG_1133.JPG,5
90,img,IMG_5882.JPG,5
91,img,IMG_5022.JPG,5
92,img,IMG_5250.JPG,5
93,img,IMG_5334.JPG,5
94,img,IMG_5640.JPG,5
95,img,IMG_5532.JPG,5
96,img,IMG_5012.JPG,5
97,img,IMG_5831.JPG,5
98,img,IMG_5811.JPG,5
99,img,IMG_1214.JPG,5
100,img,IMG_5780.JPG,4
101,img,IMG_5810.JPG,4
102,img,IMG_5800.JPG,4
103,img,IMG_4217.JPG,4
104,img,IMG_5699.JPG,4
105,img,IMG_5280.JPG,4
106,img,IMG_5322.JPG,4
107,img,IMG_5332.JPG,4
108,img,IMG_4300.JPG,4
109,img,IMG_5501.JPG,4
110,img,IMG_5238.JPG,4
111,img,IMG_4628.JPG,4
112,img,IMG_4980.JPG,4
113,img,IMG_5871.JPG,4
114,img,IMG_1306.JPG,4
115,img,IMG_4568.JPG,4
116,img,IMG_5750.JPG,4
117,img,IMG_1254.JPG,4
118,img,IMG_5851.JPG,4
119,img,IMG_5511.JPG,4
120,img,IMG_4184.JPG,3
121,img,IMG_5373.JPG,3
122,img,IMG_5555.JPG,3
123,img,IMG_5459.JPG,3
124,img,IMG_5840.JPG,3
125,img,IMG_4416.JPG,3
126,img,IMG_4738.JPG,3
127,img,IMG_4499.JPG,3
128,img,IMG_5196.JPG,3
129,img,IMG_4269.JPG,3
130,img,IMG_4969.JPG,3
131,img,IMG_4859.JPG,3
132,img,IMG_4697.JPG,3
133,img,IMG_5540.JPG,3
134,img,IMG_4929.JPG,3
135,img,IMG_4092.JPG,3
136,img,IMG_4647.JPG,3
137,img,IMG_5500.JPG,3
138,img,IMG_5331.JPG,3
139,img,IMG_5520.JPG,3
140,img,IMG_5478.JPG,2
141,img,IMG_5362.JPG,2
142,img,IMG_4788.JPG,2
143,img,IMG_5869.JPG,2
144,img,IMG_5564.JPG,2
145,img,IMG_1221.JPG,2
146,img,IMG_5952.JPG,2
147,img,IMG_1231.JPG,2
148,img,IMG_4071.JPG,2
149,img,IMG_4405.JPG,2
150,img,IMG_4245.JPG,2
151,img,IMG_5320.JPG,2
152,img,IMG_4478.JPG,2
153,img,IMG_4205.JPG,2
154,img,IMG_4566.JPG,2
155,img,IMG_4298.JPG,2
156,img,IMG_1211.JPG,2
157,img,IMG_5033.JPG,2
158,img,IMG_5268.JPG,2
159,img,IMG_4141.JPG,2
160,img,IMG_4277.JPG,1
161,img,IMG_4041.JPG,1
162,img,IMG_4477.JPG,1
163,img,IMG_4507.JPG,1
164,img,IMG_4957.JPG,1
165,img,IMG_4635.JPG,1
166,img,IMG_4595.JPG,1
167,img,IMG_1170.JPG,1
168,img,IMG_5184.JPG,1
169,img,IMG_4080.JPG,1
170,img,IMG_5777.JPG,1
171,img,IMG_1119.JPG,1
172,img,IMG_4827.JPG,1
173,img,IMG_5319.JPG,1
174,img,IMG_4726.JPG,1
175,img,IMG_4349.JPG,1
176,img,IMG_4696.JPG,1
177,img,IMG_5133.JPG,1
178,img,IMG_4837.JPG,1
179,img,IMG_5858.JPG,1
180,img,IMG_4129.JPG,0
181,img,IMG_4476.JPG,0
182,img,IMG_4254.JPG,0
183,img,IMG_1312.JPG,0
184,img,IMG_5380.JPG,0
185,img,IMG_4276.JPG,0
186,img,IMG_4456.JPG,0
187,img,IMG_5991.JPG,0
188,img,IMG_4906.JPG,0
189,img,IMG_5655.JPG,0
190,img,IMG_4543.JPG,0
191,img,IMG_4306.JPG,0
192,img,IMG_4286.JPG,0
193,img,IMG_5412.JPG,0
194,img,IMG_1239.JPG,0
195,img,IMG_5360.JPG,0
196,img,IMG_4694.JPG,0
197,img,IMG_4614.JPG,0
198,img,IMG_5244.JPG,0
199,img,IMG_4836.JPG,0
