,data_type,file_name,label
0,img,IMG_1147.JPG,9
1,img,IMG_4785.JPG,9
2,img,IMG_4905.JPG,9
3,img,IMG_5052.JPG,9
4,img,IMG_5172.JPG,9
5,img,IMG_5399.JPG,9
6,img,IMG_4495.JPG,9
7,img,IMG_4412.JPG,9
8,img,IMG_5886.JPG,9
9,img,IMG_5714.JPG,9
10,img,IMG_5062.JPG,9
11,img,IMG_5192.JPG,9
12,img,IMG_4693.JPG,9
13,img,IMG_5243.JPG,9
14,img,IMG_4835.JPG,9
15,img,IMG_5980.JPG,9
16,img,IMG_1259.JPG,9
17,img,IMG_1137.JPG,9
18,img,IMG_1300.JPG,9
19,img,IMG_5835.JPG,9
20,img,IMG_4572.JPG,8
21,img,IMG_1278.JPG,8
22,img,IMG_4389.JPG,8
23,img,IMG_4844.JPG,8
24,img,IMG_5794.JPG,8
25,img,IMG_5989.JPG,8
26,img,IMG_4399.JPG,8
27,img,IMG_1177.JPG,8
28,img,IMG_5703.JPG,8
29,img,IMG_5875.JPG,8
30,img,IMG_4794.JPG,8
31,img,IMG_4682.JPG,8
32,img,IMG_4692.JPG,8
33,img,IMG_5916.JPG,8
34,img,IMG_4602.JPG,8
35,img,IMG_4211.JPG,8
36,img,IMG_4622.JPG,8
37,img,IMG_1320.JPG,8
38,img,IMG_1310.JPG,8
39,img,IMG_5693.JPG,8
40,img,IMG_5544.JPG,7
41,img,IMG_4893.JPG,7
42,img,IMG_4273.JPG,7
43,img,IMG_1125.JPG,7
44,img,IMG_5409.JPG,7
45,img,IMG_5082.JPG,7
46,img,IMG_5692.JPG,7
47,img,IMG_5494.JPG,7
48,img,IMG_4513.JPG,7
49,img,IMG_4823.JPG,7
50,img,IMG_5118.JPG,7
51,img,IMG_4933.JPG,7
52,img,IMG_5473.JPG,7
53,img,IMG_5998.JPG,7
54,img,IMG_5904.JPG,7
55,img,IMG_5453.JPG,7
56,img,IMG_1135.JPG,7
57,img,IMG_5753.JPG,7
58,img,IMG_5200.JPG,7
59,img,IMG_1226.JPG,7
60,img,IMG_5462.JPG,6
61,img,IMG_5914.JPG,6
62,img,IMG_5282.JPG,6
63,img,IMG_5117.JPG,6
64,img,IMG_5588.JPG,6
65,img,IMG_4852.JPG,6
66,img,IMG_5568.JPG,6
