,data_type,file_name,label
0,img,IMG_4434.JPG,9
1,img,IMG_5006.JPG,9
2,img,IMG_5581.JPG,9
3,img,IMG_5151.JPG,9
4,img,IMG_5704.JPG,9
5,img,IMG_4935.JPG,9
6,img,IMG_4955.JPG,9
7,img,IMG_4265.JPG,9
8,img,IMG_5624.JPG,9
9,img,IMG_4295.JPG,9
10,img,IMG_4048.JPG,9
11,img,IMG_5775.JPG,9
12,img,IMG_4754.JPG,9
13,img,IMG_5674.JPG,9
14,img,IMG_4337.JPG,9
15,img,IMG_4885.JPG,9
16,img,IMG_4285.JPG,9
17,img,IMG_4222.JPG,9
18,img,IMG_4505.JPG,9
19,img,IMG_4253.JPG,9
20,img,IMG_4432.JPG,8
21,img,IMG_4642.JPG,8
22,img,IMG_4924.JPG,8
23,img,IMG_4994.JPG,8
24,img,IMG_5784.JPG,8
25,img,IMG_4107.JPG,8
26,img,IMG_1207.JPG,8
27,img,IMG_5430.JPG,8
28,img,IMG_4189.JPG,8
29,img,IMG_4346.JPG,8
30,img,IMG_1146.JPG,8
31,img,IMG_4984.JPG,8
32,img,IMG_5015.JPG,8
33,img,IMG_4954.JPG,8
34,img,IMG_1217.JPG,8
35,img,IMG_5072.JPG,8
36,img,IMG_4702.JPG,8
37,img,IMG_5150.JPG,8
38,img,IMG_4444.JPG,8
39,img,IMG_4274.JPG,8
40,img,IMG_4166.JPG,7
41,img,IMG_1298.JPG,7
42,img,IMG_5833.JPG,7
43,img,IMG_5273.JPG,7
44,img,IMG_4240.JPG,7
45,img,IMG_4722.JPG,7
46,img,IMG_1329.JPG,7
47,img,IMG_5050.JPG,7
48,img,IMG_4681.JPG,7
49,img,IMG_4366.JPG,7
50,img,IMG_5180.JPG,7
51,img,IMG_5504.JPG,7
52,img,IMG_4772.JPG,7
53,img,IMG_4923.JPG,7
54,img,IMG_5325.JPG,7
55,img,IMG_4230.JPG,7
56,img,IMG_4210.JPG,7
57,img,IMG_4046.JPG,7
58,img,IMG_4453.JPG,7
59,img,IMG_5967.JPG,7
60,img,IMG_5346.JPG,6
61,img,IMG_5946.JPG,6
62,img,IMG_4620.JPG,6
63,img,IMG_4711.JPG,6
64,img,IMG_5219.JPG,6
65,img,IMG_5903.JPG,6
66,img,IMG_4751.JPG,6
67,img,IMG_5792.JPG,6
68,img,IMG_4472.JPG,6
69,img,IMG_5049.JPG,6
70,img,IMG_4721.JPG,6
71,img,IMG_5631.JPG,6
72,img,IMG_5229.JPG,6
73,img,IMG_5272.JPG,6
74,img,IMG_5081.JPG,6
75,img,IMG_4610.JPG,6
76,img,IMG_4065.JPG,6
77,img,IMG_5722.JPG,6
78,img,IMG_5812.JPG,6
79,img,IMG_5169.JPG,6
80,img,IMG_4451.JPG,5
81,img,IMG_5862.JPG,5
82,img,IMG_4559.JPG,5
83,img,IMG_5116.JPG,5
84,img,IMG_4333.JPG,5
85,img,IMG_4094.JPG,5
86,img,IMG_5597.JPG,5
87,img,IMG_5721.JPG,5
88,img,IMG_5417.JPG,5
89,img,IMG_4364.JPG,5
90,img,IMG_4164.JPG,5
91,img,IMG_5902.JPG,5
92,img,IMG_5986.JPG,5
93,img,IMG_4538.JPG,5
94,img,IMG_5542.JPG,5
95,img,IMG_5385.JPG,5
96,img,IMG_4881.JPG,5
97,img,IMG_5913.JPG,5
98,img,IMG_4208.JPG,5
99,img,IMG_5048.JPG,5
100,img,IMG_5596.JPG,4
101,img,IMG_5760.JPG,4
102,img,IMG_4860.JPG,4
103,img,IMG_1122.JPG,4
104,img,IMG_4227.JPG,4
105,img,IMG_4698.JPG,4
106,img,IMG_4342.JPG,4
107,img,IMG_4930.JPG,4
108,img,IMG_4900.JPG,4
109,img,IMG_4709.JPG,4
110,img,IMG_1132.JPG,4
111,img,IMG_5227.JPG,4
112,img,IMG_1193.JPG,4
113,img,IMG_5556.JPG,4
114,img,IMG_5730.JPG,4
115,img,IMG_4668.JPG,4
116,img,IMG_5460.JPG,4
117,img,IMG_4280.JPG,4
118,img,IMG_4237.JPG,4
119,img,IMG_5364.JPG,4
120,img,IMG_5628.JPG,3
121,img,IMG_1192.JPG,3
122,img,IMG_4043.JPG,3
123,img,IMG_4082.JPG,3
124,img,IMG_5708.JPG,3
125,img,IMG_4384.JPG,3
126,img,IMG_4768.JPG,3
127,img,IMG_4052.JPG,3
128,img,IMG_4320.JPG,3
129,img,IMG_5953.JPG,3
130,img,IMG_5850.JPG,3
131,img,IMG_5469.JPG,3
132,img,IMG_5393.JPG,3
133,img,IMG_4758.JPG,3
134,img,IMG_4394.JPG,3
135,img,IMG_4341.JPG,3
136,img,IMG_1253.JPG,3
137,img,IMG_5698.JPG,3
138,img,IMG_5931.JPG,3
139,img,IMG_5719.JPG,3
140,img,IMG_5667.JPG,2
141,img,IMG_5920.JPG,2
142,img,IMG_5993.JPG,2
143,img,IMG_5798.JPG,2
144,img,IMG_5828.JPG,2
145,img,IMG_4268.JPG,2
146,img,IMG_5205.JPG,2
147,img,IMG_5045.JPG,2
148,img,IMG_5647.JPG,2
149,img,IMG_5962.JPG,2
150,img,IMG_4081.JPG,2
151,img,IMG_5584.JPG,2
152,img,IMG_5748.JPG,2
153,img,IMG_5594.JPG,2
154,img,IMG_5278.JPG,2
155,img,IMG_4278.JPG,2
156,img,IMG_5859.JPG,2
157,img,IMG_5983.JPG,2
158,img,IMG_5402.JPG,2
159,img,IMG_5617.JPG,2
160,img,IMG_4967.JPG,1
161,img,IMG_5401.JPG,1
162,img,IMG_5747.JPG,1
163,img,IMG_4685.JPG,1
164,img,IMG_5929.JPG,1
165,img,IMG_4224.JPG,1
166,img,IMG_5646.JPG,1
167,img,IMG_5371.JPG,1
168,img,IMG_5044.JPG,1
169,img,IMG_5224.JPG,1
170,img,IMG_4857.JPG,1
171,img,IMG_4297.JPG,1
172,img,IMG_5487.JPG,1
173,img,IMG_4457.JPG,1
174,img,IMG_5727.JPG,1
175,img,IMG_4705.JPG,1
176,img,IMG_4182.JPG,1
177,img,IMG_1200.JPG,1
178,img,IMG_5029.JPG,1
179,img,IMG_5256.JPG,1
180,img,IMG_4704.JPG,0
181,img,IMG_4466.JPG,0
182,img,IMG_4644.JPG,0
183,img,IMG_5297.JPG,0
184,img,IMG_5318.JPG,0
185,img,IMG_1249.JPG,0
186,img,IMG_4233.JPG,0
187,img,IMG_4604.JPG,0
188,img,IMG_4213.JPG,0
189,img,IMG_5063.JPG,0
190,img,IMG_5716.JPG,0
191,img,IMG_4554.JPG,0
192,img,IMG_5042.JPG,0
193,img,IMG_4079.JPG,0
194,img,IMG_5276.JPG,0
195,img,IMG_4976.JPG,0
196,img,IMG_5786.JPG,0
197,img,IMG_4966.JPG,0
198,img,IMG_5223.JPG,0
199,img,IMG_4506.JPG,0
