,data_type,image_file_name,audio_file_name,speaker,label
0,combined-audio-image,IMG_1147.JPG,9_jackson_14.wav,jackson,9
1,combined-audio-image,IMG_1137.JPG,9_nicolas_0.wav,nicolas,9
2,combined-audio-image,IMG_4905.JPG,9_nicolas_37.wav,nicolas,9
3,combined-audio-image,IMG_5835.JPG,9_theo_40.wav,theo,9
4,combined-audio-image,IMG_5172.JPG,9_yweweler_44.wav,yweweler,9
5,combined-audio-image,IMG_5980.JPG,9_yweweler_22.wav,yweweler,9
6,combined-audio-image,IMG_4495.JPG,9_jackson_20.wav,jackson,9
7,combined-audio-image,IMG_4835.JPG,9_nicolas_18.wav,nicolas,9
8,combined-audio-image,IMG_4412.JPG,9_theo_2.wav,theo,9
9,combined-audio-image,IMG_5192.JPG,9_jackson_44.wav,jackson,9
10,combined-audio-image,IMG_5399.JPG,9_theo_3.wav,theo,9
11,combined-audio-image,IMG_5243.JPG,9_jackson_18.wav,jackson,9
12,combined-audio-image,IMG_5886.JPG,9_yweweler_0.wav,yweweler,9
13,combined-audio-image,IMG_4785.JPG,9_yweweler_27.wav,yweweler,9
14,combined-audio-image,IMG_4693.JPG,9_theo_37.wav,theo,9
15,combined-audio-image,IMG_5052.JPG,9_jackson_25.wav,jackson,9
16,combined-audio-image,IMG_1259.JPG,9_theo_1.wav,theo,9
17,combined-audio-image,IMG_5062.JPG,9_nicolas_10.wav,nicolas,9
18,combined-audio-image,IMG_5714.JPG,9_yweweler_3.wav,yweweler,9
19,combined-audio-image,IMG_1300.JPG,9_nicolas_43.wav,nicolas,9
20,combined-audio-image,IMG_4211.JPG,8_theo_29.wav,theo,8
21,combined-audio-image,IMG_5693.JPG,8_theo_7.wav,theo,8
22,combined-audio-image,IMG_4399.JPG,8_theo_23.wav,theo,8
23,combined-audio-image,IMG_4389.JPG,8_theo_16.wav,theo,8
24,combined-audio-image,IMG_5875.JPG,8_yweweler_33.wav,yweweler,8
25,combined-audio-image,IMG_5989.JPG,8_jackson_0.wav,jackson,8
26,combined-audio-image,IMG_5916.JPG,8_jackson_46.wav,jackson,8
27,combined-audio-image,IMG_5703.JPG,8_nicolas_13.wav,nicolas,8
28,combined-audio-image,IMG_1310.JPG,8_nicolas_0.wav,nicolas,8
29,combined-audio-image,IMG_1177.JPG,8_nicolas_45.wav,nicolas,8
30,combined-audio-image,IMG_4794.JPG,8_jackson_27.wav,jackson,8
31,combined-audio-image,IMG_4622.JPG,8_nicolas_23.wav,nicolas,8
32,combined-audio-image,IMG_5794.JPG,8_jackson_10.wav,jackson,8
33,combined-audio-image,IMG_4602.JPG,8_yweweler_47.wav,yweweler,8
34,combined-audio-image,IMG_1278.JPG,8_yweweler_30.wav,yweweler,8
35,combined-audio-image,IMG_4572.JPG,8_yweweler_49.wav,yweweler,8
36,combined-audio-image,IMG_1320.JPG,8_theo_22.wav,theo,8
37,combined-audio-image,IMG_4844.JPG,8_nicolas_38.wav,nicolas,8
38,combined-audio-image,IMG_4682.JPG,8_yweweler_1.wav,yweweler,8
39,combined-audio-image,IMG_4692.JPG,8_jackson_36.wav,jackson,8
40,combined-audio-image,IMG_5200.JPG,7_nicolas_14.wav,nicolas,7
41,combined-audio-image,IMG_5453.JPG,7_nicolas_5.wav,nicolas,7
42,combined-audio-image,IMG_4273.JPG,7_nicolas_21.wav,nicolas,7
43,combined-audio-image,IMG_4513.JPG,7_jackson_31.wav,jackson,7
44,combined-audio-image,IMG_5082.JPG,7_nicolas_2.wav,nicolas,7
45,combined-audio-image,IMG_5904.JPG,7_nicolas_22.wav,nicolas,7
46,combined-audio-image,IMG_1125.JPG,7_jackson_14.wav,jackson,7
47,combined-audio-image,IMG_5753.JPG,7_jackson_1.wav,jackson,7
48,combined-audio-image,IMG_5998.JPG,7_jackson_33.wav,jackson,7
49,combined-audio-image,IMG_1135.JPG,7_theo_9.wav,theo,7
50,combined-audio-image,IMG_4933.JPG,7_theo_40.wav,theo,7
51,combined-audio-image,IMG_5544.JPG,7_yweweler_1.wav,yweweler,7
52,combined-audio-image,IMG_5118.JPG,7_theo_23.wav,theo,7
53,combined-audio-image,IMG_5409.JPG,7_yweweler_26.wav,yweweler,7
54,combined-audio-image,IMG_5692.JPG,7_theo_2.wav,theo,7
55,combined-audio-image,IMG_4893.JPG,7_yweweler_34.wav,yweweler,7
56,combined-audio-image,IMG_5494.JPG,7_yweweler_29.wav,yweweler,7
57,combined-audio-image,IMG_1226.JPG,7_yweweler_43.wav,yweweler,7
58,combined-audio-image,IMG_5473.JPG,7_theo_37.wav,theo,7
59,combined-audio-image,IMG_4823.JPG,7_jackson_24.wav,jackson,7
60,combined-audio-image,IMG_5303.JPG,6_yweweler_13.wav,yweweler,6
61,combined-audio-image,IMG_5568.JPG,6_jackson_27.wav,jackson,6
62,combined-audio-image,IMG_1215.JPG,6_yweweler_46.wav,yweweler,6
63,combined-audio-image,IMG_4502.JPG,6_theo_27.wav,theo,6
64,combined-audio-image,IMG_5914.JPG,6_jackson_44.wav,jackson,6
65,combined-audio-image,IMG_5853.JPG,6_yweweler_37.wav,yweweler,6
66,combined-audio-image,IMG_5117.JPG,6_jackson_17.wav,jackson,6
67,combined-audio-image,IMG_5282.JPG,6_theo_7.wav,theo,6
68,combined-audio-image,IMG_1134.JPG,6_yweweler_48.wav,yweweler,6
69,combined-audio-image,IMG_5711.JPG,6_jackson_23.wav,jackson,6
70,combined-audio-image,IMG_1308.JPG,6_nicolas_21.wav,nicolas,6
71,combined-audio-image,IMG_4741.JPG,6_nicolas_29.wav,nicolas,6
72,combined-audio-image,IMG_5097.JPG,6_yweweler_40.wav,yweweler,6
73,combined-audio-image,IMG_5240.JPG,6_jackson_3.wav,jackson,6
74,combined-audio-image,IMG_5462.JPG,6_theo_37.wav,theo,6
75,combined-audio-image,IMG_4852.JPG,6_theo_33.wav,theo,6
76,combined-audio-image,IMG_4822.JPG,6_nicolas_41.wav,nicolas,6
77,combined-audio-image,IMG_5023.JPG,6_theo_32.wav,theo,6
78,combined-audio-image,IMG_5588.JPG,6_nicolas_1.wav,nicolas,6
79,combined-audio-image,IMG_4165.JPG,6_nicolas_10.wav,nicolas,6
80,combined-audio-image,IMG_4441.JPG,5_nicolas_28.wav,nicolas,5
81,combined-audio-image,IMG_5068.JPG,5_yweweler_34.wav,yweweler,5
82,combined-audio-image,IMG_4760.JPG,5_nicolas_48.wav,nicolas,5
83,combined-audio-image,IMG_4218.JPG,5_jackson_36.wav,jackson,5
84,combined-audio-image,IMG_4801.JPG,5_jackson_16.wav,jackson,5
85,combined-audio-image,IMG_5945.JPG,5_jackson_33.wav,jackson,5
86,combined-audio-image,IMG_5451.JPG,5_nicolas_2.wav,nicolas,5
87,combined-audio-image,IMG_5852.JPG,5_nicolas_40.wav,nicolas,5
88,combined-audio-image,IMG_4579.JPG,5_yweweler_7.wav,yweweler,5
89,combined-audio-image,IMG_4054.JPG,5_jackson_29.wav,jackson,5
90,combined-audio-image,IMG_1275.JPG,5_theo_2.wav,theo,5
91,combined-audio-image,IMG_4689.JPG,5_yweweler_29.wav,yweweler,5
92,combined-audio-image,IMG_1153.JPG,5_yweweler_17.wav,yweweler,5
93,combined-audio-image,IMG_5741.JPG,5_theo_37.wav,theo,5
94,combined-audio-image,IMG_4740.JPG,5_theo_6.wav,theo,5
95,combined-audio-image,IMG_5471.JPG,5_theo_40.wav,theo,5
96,combined-audio-image,IMG_5700.JPG,5_theo_20.wav,theo,5
97,combined-audio-image,IMG_1194.JPG,5_yweweler_0.wav,yweweler,5
98,combined-audio-image,IMG_4039.JPG,5_jackson_32.wav,jackson,5
99,combined-audio-image,IMG_4291.JPG,5_nicolas_24.wav,nicolas,5
100,combined-audio-image,IMG_5312.JPG,4_nicolas_2.wav,nicolas,4
101,combined-audio-image,IMG_5566.JPG,4_nicolas_49.wav,nicolas,4
102,combined-audio-image,IMG_4500.JPG,4_jackson_38.wav,jackson,4
103,combined-audio-image,IMG_4810.JPG,4_yweweler_1.wav,yweweler,4
104,combined-audio-image,IMG_4820.JPG,4_theo_38.wav,theo,4
105,combined-audio-image,IMG_4395.JPG,4_nicolas_34.wav,nicolas,4
106,combined-audio-image,IMG_1316.JPG,4_yweweler_48.wav,yweweler,4
107,combined-audio-image,IMG_5197.JPG,4_theo_31.wav,theo,4
108,combined-audio-image,IMG_4440.JPG,4_nicolas_46.wav,nicolas,4
109,combined-audio-image,IMG_1284.JPG,4_yweweler_37.wav,yweweler,4
110,combined-audio-image,IMG_4123.JPG,4_theo_25.wav,theo,4
111,combined-audio-image,IMG_5047.JPG,4_jackson_9.wav,jackson,4
112,combined-audio-image,IMG_4960.JPG,4_jackson_8.wav,jackson,4
113,combined-audio-image,IMG_1183.JPG,4_jackson_1.wav,jackson,4
114,combined-audio-image,IMG_5689.JPG,4_jackson_30.wav,jackson,4
115,combined-audio-image,IMG_5470.JPG,4_theo_34.wav,theo,4
116,combined-audio-image,IMG_4739.JPG,4_nicolas_42.wav,nicolas,4
117,combined-audio-image,IMG_5770.JPG,4_yweweler_0.wav,yweweler,4
118,combined-audio-image,IMG_1142.JPG,4_yweweler_25.wav,yweweler,4
119,combined-audio-image,IMG_5985.JPG,4_theo_33.wav,theo,4
120,combined-audio-image,IMG_5125.JPG,3_jackson_12.wav,jackson,3
121,combined-audio-image,IMG_5880.JPG,3_jackson_14.wav,jackson,3
122,combined-audio-image,IMG_4999.JPG,3_yweweler_40.wav,yweweler,3
123,combined-audio-image,IMG_1121.JPG,3_yweweler_44.wav,yweweler,3
124,combined-audio-image,IMG_4557.JPG,3_jackson_35.wav,jackson,3
125,combined-audio-image,IMG_5870.JPG,3_yweweler_33.wav,yweweler,3
126,combined-audio-image,IMG_5607.JPG,3_theo_5.wav,theo,3
127,combined-audio-image,IMG_5658.JPG,3_theo_19.wav,theo,3
128,combined-audio-image,IMG_4617.JPG,3_yweweler_17.wav,yweweler,3
129,combined-audio-image,IMG_1305.JPG,3_yweweler_29.wav,yweweler,3
130,combined-audio-image,IMG_5237.JPG,3_nicolas_20.wav,nicolas,3
131,combined-audio-image,IMG_5186.JPG,3_jackson_37.wav,jackson,3
132,combined-audio-image,IMG_4839.JPG,3_theo_32.wav,theo,3
