,data_type,image_file_name,audio_file_name,speaker,label
0,combined-audio-image,IMG_4603.JPG,9_jackson_46.wav,jackson,9
1,combined-audio-image,IMG_4400.JPG,9_yweweler_6.wav,yweweler,9
2,combined-audio-image,IMG_5614.JPG,9_theo_36.wav,theo,9
3,combined-audio-image,IMG_4875.JPG,9_yweweler_1.wav,yweweler,9
4,combined-audio-image,IMG_4683.JPG,9_nicolas_24.wav,nicolas,9
5,combined-audio-image,IMG_5805.JPG,9_yweweler_11.wav,yweweler,9
6,combined-audio-image,IMG_5664.JPG,9_nicolas_11.wav,nicolas,9
7,combined-audio-image,IMG_5906.JPG,9_theo_43.wav,theo,9
8,combined-audio-image,IMG_5896.JPG,9_jackson_12.wav,jackson,9
9,combined-audio-image,IMG_5465.JPG,9_theo_21.wav,theo,9
10,combined-audio-image,IMG_4068.JPG,9_theo_32.wav,theo,9
11,combined-audio-image,IMG_1269.JPG,9_jackson_7.wav,jackson,9
12,combined-audio-image,IMG_4845.JPG,9_jackson_37.wav,jackson,9
13,combined-audio-image,IMG_5536.JPG,9_theo_10.wav,theo,9
14,combined-audio-image,IMG_4305.JPG,9_jackson_4.wav,jackson,9
15,combined-audio-image,IMG_1248.JPG,9_yweweler_36.wav,yweweler,9
16,combined-audio-image,IMG_4326.JPG,9_nicolas_14.wav,nicolas,9
17,combined-audio-image,IMG_1228.JPG,9_nicolas_25.wav,nicolas,9
18,combined-audio-image,IMG_5990.JPG,9_nicolas_16.wav,nicolas,9
19,combined-audio-image,IMG_4445.JPG,9_yweweler_28.wav,yweweler,9
20,combined-audio-image,IMG_5119.JPG,8_theo_5.wav,theo,8
21,combined-audio-image,IMG_4252.JPG,8_jackson_13.wav,jackson,8
22,combined-audio-image,IMG_4356.JPG,8_jackson_17.wav,jackson,8
23,combined-audio-image,IMG_5643.JPG,8_nicolas_8.wav,nicolas,8
24,combined-audio-image,IMG_5295.JPG,8_theo_4.wav,theo,8
25,combined-audio-image,IMG_4672.JPG,8_yweweler_16.wav,yweweler,8
26,combined-audio-image,IMG_5623.JPG,8_jackson_1.wav,jackson,8
27,combined-audio-image,IMG_5905.JPG,8_yweweler_26.wav,yweweler,8
28,combined-audio-image,IMG_5316.JPG,8_theo_24.wav,theo,8
29,combined-audio-image,IMG_5970.JPG,8_nicolas_7.wav,nicolas,8
30,combined-audio-image,IMG_4743.JPG,8_theo_33.wav,theo,8
31,combined-audio-image,IMG_5525.JPG,8_yweweler_41.wav,yweweler,8
32,combined-audio-image,IMG_5999.JPG,8_theo_34.wav,theo,8
33,combined-audio-image,IMG_5683.JPG,8_jackson_4.wav,jackson,8
34,combined-audio-image,IMG_4367.JPG,8_yweweler_40.wav,yweweler,8
35,combined-audio-image,IMG_4494.JPG,8_jackson_24.wav,jackson,8
36,combined-audio-image,IMG_5495.JPG,8_yweweler_38.wav,yweweler,8
37,combined-audio-image,IMG_4652.JPG,8_nicolas_3.wav,nicolas,8
38,combined-audio-image,IMG_4894.JPG,8_nicolas_40.wav,nicolas,8
39,combined-audio-image,IMG_5865.JPG,8_nicolas_30.wav,nicolas,8
40,combined-audio-image,IMG_5294.JPG,7_nicolas_20.wav,nicolas,7
41,combined-audio-image,IMG_4873.JPG,7_yweweler_30.wav,yweweler,7
42,combined-audio-image,IMG_1309.JPG,7_theo_21.wav,theo,7
43,combined-audio-image,IMG_5357.JPG,7_theo_34.wav,theo,7
44,combined-audio-image,IMG_5579.JPG,7_yweweler_21.wav,yweweler,7
45,combined-audio-image,IMG_4983.JPG,7_jackson_2.wav,jackson,7
46,combined-audio-image,IMG_1206.JPG,7_jackson_8.wav,jackson,7
47,combined-audio-image,IMG_1287.JPG,7_nicolas_4.wav,nicolas,7
48,combined-audio-image,IMG_5733.JPG,7_jackson_19.wav,jackson,7
49,combined-audio-image,IMG_5589.JPG,7_theo_16.wav,theo,7
50,combined-audio-image,IMG_4641.JPG,7_jackson_39.wav,jackson,7
51,combined-audio-image,IMG_1267.JPG,7_yweweler_39.wav,yweweler,7
52,combined-audio-image,IMG_4813.JPG,7_nicolas_25.wav,nicolas,7
53,combined-audio-image,IMG_1277.JPG,7_jackson_21.wav,jackson,7
54,combined-audio-image,IMG_1246.JPG,7_nicolas_43.wav,nicolas,7
55,combined-audio-image,IMG_4096.JPG,7_yweweler_42.wav,yweweler,7
56,combined-audio-image,IMG_4136.JPG,7_nicolas_34.wav,nicolas,7
57,combined-audio-image,IMG_4883.JPG,7_theo_30.wav,theo,7
58,combined-audio-image,IMG_4752.JPG,7_theo_13.wav,theo,7
59,combined-audio-image,IMG_5170.JPG,7_yweweler_23.wav,yweweler,7
60,combined-audio-image,IMG_5128.JPG,6_yweweler_27.wav,yweweler,6
61,combined-audio-image,IMG_4560.JPG,6_nicolas_24.wav,nicolas,6
62,combined-audio-image,IMG_5513.JPG,6_theo_42.wav,theo,6
63,combined-audio-image,IMG_5742.JPG,6_yweweler_45.wav,yweweler,6
64,combined-audio-image,IMG_4842.JPG,6_nicolas_49.wav,nicolas,6
65,combined-audio-image,IMG_4630.JPG,6_jackson_7.wav,jackson,6
66,combined-audio-image,IMG_5934.JPG,6_theo_40.wav,theo,6
67,combined-audio-image,IMG_5396.JPG,6_yweweler_34.wav,yweweler,6
68,combined-audio-image,IMG_4650.JPG,6_theo_1.wav,theo,6
69,combined-audio-image,IMG_4972.JPG,6_theo_14.wav,theo,6
70,combined-audio-image,IMG_1297.JPG,6_nicolas_11.wav,nicolas,6
71,combined-audio-image,IMG_5037.JPG,6_yweweler_2.wav,yweweler,6
72,combined-audio-image,IMG_5822.JPG,6_yweweler_25.wav,yweweler,6
73,combined-audio-image,IMG_4334.JPG,6_jackson_42.wav,jackson,6
74,combined-audio-image,IMG_5641.JPG,6_nicolas_12.wav,nicolas,6
75,combined-audio-image,IMG_5523.JPG,6_nicolas_43.wav,nicolas,6
76,combined-audio-image,IMG_4430.JPG,6_jackson_48.wav,jackson,6
77,combined-audio-image,IMG_4452.JPG,6_theo_11.wav,theo,6
78,combined-audio-image,IMG_4442.JPG,6_jackson_6.wav,jackson,6
79,combined-audio-image,IMG_4219.JPG,6_jackson_14.wav,jackson,6
80,combined-audio-image,IMG_5965.JPG,5_yweweler_18.wav,yweweler,5
81,combined-audio-image,IMG_4921.JPG,5_yweweler_15.wav,yweweler,5
82,combined-audio-image,IMG_4322.JPG,5_nicolas_11.wav,nicolas,5
83,combined-audio-image,IMG_5002.JPG,5_nicolas_46.wav,nicolas,5
84,combined-audio-image,IMG_4669.JPG,5_theo_47.wav,theo,5
85,combined-audio-image,IMG_1234.JPG,5_nicolas_16.wav,nicolas,5
86,combined-audio-image,IMG_4511.JPG,5_nicolas_6.wav,nicolas,5
87,combined-audio-image,IMG_4429.JPG,5_theo_30.wav,theo,5
88,combined-audio-image,IMG_5405.JPG,5_jackson_38.wav,jackson,5
89,combined-audio-image,IMG_5058.JPG,5_yweweler_31.wav,yweweler,5
90,combined-audio-image,IMG_4501.JPG,5_jackson_34.wav,jackson,5
91,combined-audio-image,IMG_5271.JPG,5_yweweler_10.wav,yweweler,5
92,combined-audio-image,IMG_5955.JPG,5_nicolas_31.wav,nicolas,5
93,combined-audio-image,IMG_5781.JPG,5_theo_35.wav,theo,5
94,combined-audio-image,IMG_4084.JPG,5_jackson_2.wav,jackson,5
95,combined-audio-image,IMG_4901.JPG,5_theo_4.wav,theo,5
96,combined-audio-image,IMG_5557.JPG,5_jackson_11.wav,jackson,5
97,combined-audio-image,IMG_5261.JPG,5_jackson_1.wav,jackson,5
98,combined-audio-image,IMG_1163.JPG,5_yweweler_4.wav,yweweler,5
99,combined-audio-image,IMG_5218.JPG,5_theo_5.wav,theo,5
100,combined-audio-image,IMG_1223.JPG,4_yweweler_38.wav,yweweler,4
101,combined-audio-image,IMG_4207.JPG,4_theo_26.wav,theo,4
102,combined-audio-image,IMG_4608.JPG,4_nicolas_20.wav,nicolas,4
103,combined-audio-image,IMG_4103.JPG,4_nicolas_5.wav,nicolas,4
104,combined-audio-image,IMG_1264.JPG,4_yweweler_47.wav,yweweler,4
105,combined-audio-image,IMG_4175.JPG,4_yweweler_13.wav,yweweler,4
106,combined-audio-image,IMG_4197.JPG,4_theo_36.wav,theo,4
107,combined-audio-image,IMG_4374.JPG,4_yweweler_27.wav,yweweler,4
108,combined-audio-image,IMG_5126.JPG,4_yweweler_28.wav,yweweler,4
109,combined-audio-image,IMG_4830.JPG,4_jackson_6.wav,jackson,4
110,combined-audio-image,IMG_4248.JPG,4_jackson_47.wav,jackson,4
111,combined-audio-image,IMG_4890.JPG,4_nicolas_35.wav,nicolas,4
